﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:3W0RvZci0O3WbuMaeJUnKw","The Bard's Song","Blind Guardian","The Forgotten Tales","1","9","251800","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:36u3Gm7pJXZgZg0OGGMLXo","Valhalla. - Live","Blind Guardian","Live","1","8","492840","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4mJmi9z3o1B6k2vry39Ufh","Heavy Metal Never Dies","Iron Savior","The Landing","1","5","254386","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5GHO0VvfNWHv82DZLFmMIU","I'll Be There for You","The Rembrandts","Rhino Hi-Five: The Rembrandts","1","4","188359","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1lfjTOtTRUDkzcmahA4lcs","I'll Be There for You (Theme from "Friends')","The Rembrandts","I'll Be There For You (Theme From FRIENDS) / Snippets: Don't Hide Your Love / End Of The Beginning / Lovin' Me Insane / Drowning In Your Tears / This House Is Not A Home / What Will It Take [Digital 45]","1","1","187293","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:67l37jeA8HgsiB6qlSz6XH","Warcraft","Ramin Djawadi","Warcraft (Original Motion Picture Soundtrack)","1","1","118306","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6vwJTo4uoxSTRa8C37GS51","The Horde","Ramin Djawadi","Warcraft (Original Motion Picture Soundtrack)","1","2","197426","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:52aVqTUvtYrDRWtlntwsfs","Medivh","Ramin Djawadi","Warcraft (Original Motion Picture Soundtrack)","1","3","163800","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1XSfD89RnWXjD7rzLzALCF","Honor","Ramin Djawadi","Warcraft (Original Motion Picture Soundtrack)","1","4","285973","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1AY89wFycNq6TpEh1QGe5r","Forest Ambush","Ramin Djawadi","Warcraft (Original Motion Picture Soundtrack)","1","5","223640","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4v35AeFHsQVGaVovlfmZJ2","Lothar","Ramin Djawadi","Warcraft (Original Motion Picture Soundtrack)","1","6","215266","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2f4qgwO77IwxjwJffsmNqV","Gul'dan","Ramin Djawadi","Warcraft (Original Motion Picture Soundtrack)","1","7","193706","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4TpmGrt8KP11Pbk5cTdpOy","The Beginning","Ramin Djawadi","Warcraft (Original Motion Picture Soundtrack)","1","8","149706","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2Sl81s0WcGBwwwYvusSxD7","Strong Bones","Ramin Djawadi","Warcraft (Original Motion Picture Soundtrack)","1","9","94413","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2JhVNGJFJwKgfkiNIuLy64","Victory and Defeat","Ramin Djawadi","Warcraft (Original Motion Picture Soundtrack)","1","10","182682","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2USJzjsrJpwqknLZtzEmkl","The Book","Ramin Djawadi","Warcraft (Original Motion Picture Soundtrack)","1","11","147146","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:15Sr60s21ALOsEgPX30lX9","Two Worlds Colliding","Ramin Djawadi","Warcraft (Original Motion Picture Soundtrack)","1","12","202946","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3FkSRA6lUr9TuAqZGwUGpe","The Incantation","Ramin Djawadi","Warcraft (Original Motion Picture Soundtrack)","1","13","223520","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:304T0hrYRlooxyzgc7oLhT","Half Orc, Half Human","Ramin Djawadi","Warcraft (Original Motion Picture Soundtrack)","1","14","86640","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2nQjbMlcQXrMXSBvMEef3H","Whatever Happens","Ramin Djawadi","Warcraft (Original Motion Picture Soundtrack)","1","15","103266","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5QQWS2NM8p1AFLDoQIqjbK","My Gift to You","Ramin Djawadi","Warcraft (Original Motion Picture Soundtrack)","1","16","151360","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:57u3JzFroEKYLXQeX2ZWCt","Llane's Solution","Ramin Djawadi","Warcraft (Original Motion Picture Soundtrack)","1","17","445066","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5litgFwJuQZqhqIcJayrsj","Mak'gora","Ramin Djawadi","Warcraft (Original Motion Picture Soundtrack)","1","18","301773","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:37k9gDFFzVJGDKIBdOAzKU","For Azeroth","Ramin Djawadi","Warcraft (Original Motion Picture Soundtrack)","1","19","170000","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2SnEUztkmCBXsPYGUz5zG4","The State of Massachusetts","Twinkle Twinkle Little Rock Star","Lullaby Versions of Dropkick Murphys","1","7","202153","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7rSERmjAT38lC5QhJ8hnQc","I'm Shipping Up To Boston","Dropkick Murphys","The Warrior's Code","1","11","153600","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4HJQXSHg3VgRpID9DBRreO","Takin' It Back","Dutty Moonshine","Takin' It Back (The Remixes)","1","1","411523","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7fG22bvpAT44rkKgYDLmFK","We No Speak Americano - Radio Edit","Yolanda Be Cool, DCup","We No Speak Americano","1","1","157986","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1qK5u5QMcAuDMbyTipbNBy","The Dragon's Daughter "Game of Thrones"","Melodysheep","The Dragon's Daughter "Game of Thrones"","1","1","187200","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3UJbZGDbx3xT5zTMmI0Za2","Fat Stacks (Breaking Bad)","Melodysheep","Fat Stacks (Breaking Bad)","1","1","154960","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:10jLJM66WOCChY80A9tdVO","Don't You","I Fight Dragons","Cool Is Just A Number","1","2","219480","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0pkxAb2HtRHyIr8NkIYymo","With You - EP Version","I Fight Dragons","Cool Is Just A Number","1","7","230693","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6ub55yoDn33PJ3Wjr3lf3k","My Time Again","The Rumjacks","Gangs Of New Holland","1","5","233813","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4TfPePkOJ2GS6jjNKVKWZr","Star Of County Down","The High Kings","Live In Ireland","1","5","222613","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2xETnGJqu4jCd0NVRfvXfy","An Irish Pub song","The Rumjacks","Gangs of New Holland","1","3","202133","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6zX3HwSuoQThrabeoHJvCs","Irish Pub Song","The High Kings","Irish Pub Song","1","1","180123","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3pgZH16vcHFfwiflB6aaph","Just Decide","I Fight Dragons","Welcome To The Breakdown","1","7","228653","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3zrYNl1aMdFrQkcOjKVr5u","I Cry","Flo Rida","Wild Ones","1","8","223800","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0wF5Nn2JRsCntqA4tEC3Lj","Smelly Cat Medley","Phoebe Buffay And The Hairballs","Friends Again","1","10","147746","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4JyyMdTYit34ocdVgNEgWT","Trapped","Chastity Belt","Time to Go Home","1","2","212306","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3SnhBz6WL6rL0lwRmvGVvI","Restoring the Light (Hydra Remix)","Hydra","NIBEL: Ori and the Blind Forest Remixed","1","26","284102","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7N2DblLu8DuZ0seGYSg73v","The Future Freaks Me Out","Motion City Soundtrack","I Am The Movie","1","3","216666","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0kU03fMOPlBqyRqwrGldli","Rubik","Distrion, Electro-Light","Rubik","1","1","213989","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6dcNZyddzWR68vdrkdqXAc","That's Entertainment","The Jam","The Very Best Of The Jam","1","14","212373","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4Kvzy1C8wqQ6iROpx9b1hS","That's Entertainment - Remastered","The Jam","Sound Affects (Deluxe Edition)","1","6","216266","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0ZXmGxjtSWLD1KO8IRRuIg","The Way We Get By","Spoon","Music From The O.C. Mix 1","1","4","160746","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2Wjye3Tz6Ak7FYU7P69zfv","Steampunk Pixie","Frenchy and the Punk","Hey Hey Cabaret","1","3","226026","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6ptZ6fEqjRgHnJAiepesOV","Silent Movie","Frenchy and the Punk","Hey Hey Cabaret","1","2","216666","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0qkLSzaDR7RWoZ7zRt6Bgj","Doctor Who Theme – TV Version","Ron Grainer, Murray Gold","Doctor Who - The 50th Anniversary Collection (Original Television Soundtrack)","4","1","42573","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6PzHOn4LPd44RUCUShf4rl","Main Title Theme","Danny Elfman","Mission Impossible (Original Motion Picture Soundtrack)","1","2","62826","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2hsLpiKNkWpd4e9QuVdhar","Breaking Bad Main Title Theme (Extended)","Dave Porter","Breaking Bad: Original Score from the Television Series","1","1","75666","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7ohdopPw6rRWyeqlN1z4cR","Drink Up Me Hearties Yo Ho - Score","Hans Zimmer","Pirates of the Caribbean: At World's End","1","13","271866","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2V65y3PX4DkRhy1djlxd9p","Don't You Worry Child - Radio Edit","Swedish House Mafia, John Martin","Don't You Worry Child","1","1","212862","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6pL7puHxh1psrLzrAlobxQ","Sexy Bitch (feat. Akon)","David Guetta, Akon","One More Love","1","1","195853","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:59RSrxkSKSixEWBAIvE5Wa","Starships","Nicki Minaj","Pink Friday ... Roman Reloaded (Deluxe)","1","10","210626","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:20yaQDVW6gefTsdoa9Out7","Ghostbusters - From "Ghostbusters"","Ray Parker, Jr.","Ghostbusters","1","1","244573","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0ve9Tpz8Yw0I4eXhWsy21o","ワタリドリ","[ALEXANDROS]","ALXD","1","1","248706","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6Rb032212LB8L7FV8R5UAz","Dragon Night","SEKAI NO OWARI","Dragon Night","1","1","223064","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1D9KEXIrlmPUkMTdYzqgX4","Thriller","Michael Jackson","Michael Jackson's This Is It","1","9","357493","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3KR93nZtntqBvwWCtj8TPo","Halloween Birthdaze","New Beat Fund","Sponge Fingerz","1","4","234163","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2ypT0w7jeCwcEQQvNE5o92","The Bad Touch","Bloodhound Gang","Hooray For Boobies","1","10","260506","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:51YZAJhOwIC5Gg3jMbAmhZ","For Whom The Bell Tolls (Remastered)","Metallica","Ride The Lightning (Deluxe Remaster)","1","3","309973","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1qRA5BS78u3gME0loMl9AA","For What It's Worth","Buffalo Springfield","Buffalo Springfield","1","1","153693","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2cGxRwrMyEAp8dEbuZaVv6","Instant Crush","Daft Punk, Julian Casablancas","Random Access Memories","1","5","337560","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3kb38wezoUA8ki5jPYy3t5","Little Secrets","Passion Pit","Manners","1","2","238973","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5NDGt2224PKAS6ax9CdE07","Lord Of The Rings.","Blind Guardian","Tales From The Twilight World","1","4","198106","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2ShSP9Ix7yg6sECSY14hw7","Victorious - RAC Mix","Panic! At The Disco, RAC","Victorious (RAC Mix)","1","1","185193","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6XSlYoyCBsBFIgvD4Gz04m","Vodka","Korpiklaani","Karkelo","1","1","179653","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6s9ICeczYOfbHHIaSMq9jd","Get Your Shine On","Florida Georgia Line","Here's To The Good Times","1","3","222013","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1HwAeValR9dJzAf8Erlv3s","Came Here to Forget","Blake Shelton","Came Here To Forget","1","1","220346","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1soxUgYIZb1qx1c7o1Lc7z","Drunk On A Plane","Dierks Bentley","RISER","1","6","254466","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4Pu2hn0VcnzQ5jxJCVbfkU","Welcome to the Black Parade (Acapella)","Austin Jones","Pitch Imperfect","1","2","298250","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5vQNQDV12p34vzuoql4nCO","Pitch Imperfect","Austin Jones","Pitch Imperfect","1","1","190000","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3GpbwCm3YxiWDvy29Uo3vP","Right Round","Flo Rida","R.O.O.T.S. (Route Of Overcoming The Struggle)","1","5","204640","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0hPdmMNxKs8audaWq4VRCS","Allah Yar","Cem Karaca","Bindik Bir Alamete","1","9","277420","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6WrjDQY0pLCRYWMXgQLD1j","Bu Son Olsun","Cem Karaca","Bu Son Olsun","1","1","166000","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0vFTAqXGSGgOmwTykfCNWw","İhtarname","Cem Karaca","Devrim Zamanı","1","7","225800","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:58UFKJRssJVcbesQNHGElv","Rangeela","Ali Azmat","Coke Studio Season 8","1","20","385833","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6nodKUGJaIO0fBtKZOuc93","Shakar Wandaan Re","Asrar","Coke Studio Season 7","1","13","353900","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6dqIGOMrpf2BqvLZDH82by","Get the Gang Back","Miracle Of Sound","Get the Gang Back","1","1","195049","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1Cj2vqUwlJVG27gJrun92y","The Sound Of Silence","Disturbed","Immortalized","1","11","248466","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2LkaNhCrNVmcYgXJeLVmsw","The Sound of Silence","Simon & Garfunkel","The Graduate","1","1","185440","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4xxz2SWsCCvYokNTLri78c","Howl's Moving Castle Theme (From 'Howl's Moving Castle')","Anime Kei","Hyper Kawaii (25 Super-Cute Anime Classics)","1","8","306843","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5ArQzSBevAdXTxRY6Ulhbq","Mama Said","Lukas Graham","Lukas Graham","1","3","206902","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2zYzyRzz6pRmhPzyfMEC8s","Highway to Hell","AC/DC","Highway to Hell","1","1","208400","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4gniYrfHw8mV5REjeiEXGE","My Way","I Fight Dragons","KABOOM!","1","6","207133","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2T8KA7mD6VFZ45QGfLceos","Money","I Fight Dragons","Cool Is Just A Number","1","4","201693","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:544MloQ7QqEAHI5P9EgVer","No One Likes Superman Anymore - EP Version","I Fight Dragons","Cool Is Just A Number","1","6","221400","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7lKRC3IlfuWTXJrRBr3nTN","The Copper War","The Cog is Dead","Steam Powered Stories","1","4","211331","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4d0wsv3FYpcU047GgGhDW5","Loverboy","The Cog is Dead","Steam Powered Stories","1","3","117055","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4ZJGobiy4ayWSdKfoqMRlX","Handy",""Weird Al" Yankovic","Mandatory Fun","1","1","176306","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0WJTdVboKc2KI1DzzAWyYM","Foil",""Weird Al" Yankovic","Mandatory Fun","1","3","142946","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4JqQWAr47pGEoaMArpA7Z3","Word Crimes",""Weird Al" Yankovic","Mandatory Fun","1","5","223120","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6nofbMbadUdrtZmIsBHyYE","Amish Paradise (Parody of "Gangsta's Paradise" by Coolio)",""Weird Al" Yankovic","The Essential "Weird Al" Yankovic","2","2","199533","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0a0l9Tu7rh4EUUsn2cnyLh","In & Out","TAI, Son Of 8","In & Out","1","1","180453","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6q9CRTF8dyABIcKj7bCJwf","Fear Of The Dark - 1998 Remastered Version","Iron Maiden","Ed Hunter","1","6","436960","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0VXzi4NYpfcw0NlrCs2igr","Mine Turtle","LilDeuceDeuce","Youtube Famous","1","3","121562","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4Us5vMePI2R5VKoeYtIO3j","I Like Trains","LilDeuceDeuce","Youtube Famous","1","1","126810","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3c3Q0A5To63Sce5Jn0272W","Rock 'N' Roll with Me - Live [Promotional Single Edit] [2016 Remastered Version]","David Bowie","Rock 'N' Roll With Me","1","1","209920","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4ktTv8OPQDbahR4opPanNq","Med Cezir","Ceza","Medcezir","1","1","287733","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2gF6OxSSh163DMrgMMwVMy","To All of You (From "Life Is Strange")","DOLKINS","Life is Strange (Original Soundtrack) [Cover Partie 2]","1","1","219707","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0WAkxC2XHviUL44fGITg4t","The Sense of Me (From "Life Is Strange")","DOLKINS","Life is Strange (Original Soundtrack) [Cover Partie 2]","1","2","164083","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:32Tl18fKWz8cy3wF1hEPUz","Spanish Sahara (From "Life is Strange")","DOLKINS","Life is Strange (Original Soundtrack) [Cover Partie 2]","1","4","390000","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3cUPT5Abd1X4VJfwO9bnjU","Piano Fire (From "Life Is Strange")","DOLKINS","Life is Strange (Original Soundtrack) [Cover Partie 2]","1","5","168059","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6Q9krjdZWFdUG8ygWm8WSl","Menu Theme (From "Life Is Strange")","DOLKINS","Life is Strange (Original Soundtrack) [Cover Partie 2]","1","3","182875","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:13OKuqAEA6MJkZnGRTBvRa","Blackwell Academy","DOLKINS","Soundtrack Life is Strange Cover partie 1","1","2","113293","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3onV0KIMEmfaTsQhSCUVWe","Max&Chlo;é","DOLKINS","Soundtrack Life is Strange Cover partie 1","1","3","168387","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7GnF3dDTwPNOVArxWUZJ3A","Mountains","DOLKINS","Soundtrack Life is Strange Cover partie 1","1","4","191999","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6aS3Ub0cHQWFcrLHe8i7s7","Blackwell Academy","DOLKINS","Soundtrack Life is Strange Cover partie 1","1","5","244883","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0fAaw2vI1wi9MMVxFqdWtj","Obstacles","DOLKINS","Soundtrack Life is Strange Cover partie 1","1","1","236265","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:53L6A3I9vf7rgEZnMzx54E","Mountain At My Gates","Foals","What Went Down","1","2","244293","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5gf6t8j49qayhwrnd05uLI","Crosses","José González","Imperial Recordings Best Of","1","17","161840","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1bB7aPOC0JuT4KxV9rmXLE","Obstacles","Syd Matters","Obstacles","1","1","210706","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:42BuFLeA4gGxQv614EGXhk","Me And My Drum (feat. Christoffer Hiding)","Swingfly, Christoffer Hiding","Me And My Drum (feat. Christoffer Hiding)","1","1","187640","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2zMLR9PJ6BpljDMu1AjNEc","Rock N Roll Is A Risk - Dialogue","Jack Reynor","Sing Street (Original Motion Picture Soundtrack)","1","1","5013","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6JwfOKMhl3ZvXFt4NuFNTL","Stay Clean","Motörhead","Sing Street (Original Motion Picture Soundtrack)","1","2","159840","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1QhIJouAWq5s8zKfuwlACV","Rio","Duran Duran, David Kershenbaum","Sing Street (Original Motion Picture Soundtrack)","1","4","329440","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4CEnXbYP2lSgF293kkPdAC","Up","Sing Street","Sing Street (Original Motion Picture Soundtrack)","1","5","163453","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:75WOBjhzpCPLxo8MqXyJf1","To Find You","Sing Street","Sing Street (Original Motion Picture Soundtrack)","1","6","200133","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0aN7jLlR5Q5zpnhYtly84o","Town Called Malice","The Jam","Sing Street (Original Motion Picture Soundtrack)","1","7","173266","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3IItlhDpuRWIjGgLAWhkSl","Inbetween Days","The Cure","Sing Street (Original Motion Picture Soundtrack)","1","8","176520","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:51TksHNlsgkhCUJp8q9qYG","A Beautiful Sea","Sing Street","Sing Street (Original Motion Picture Soundtrack)","1","9","183573","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
